products_id,model,ean,name,description,dimension,price,delivery_code,quantity,categories,options,minimum_order_quantity,image_url
17349,IF225,5055071746239,Decorative Round Pentagram Wooden Incense Burner Ash Catcher,<p>Decorative Round Pentagram Wooden Incense Burner Ash Catcher</p><p>Our hand crafted range of wood products are a must have. Each piece has either been carved with intricate fretwork designs or inlayed with metal details.</p><p>Each has then been finished with a wax or wood dye to protect and enhance the natural wood.</p>,Height 1cm Width 10cm Depth 10cm,0.90,A,2048,9096,,1,http://www.puckator-dropship.co.uk/gifts/images/IF225_001.jpg
17350,IF226,5055071746246,Decorative Round Painted Leaf Wooden Incense Burner Ash Catcher,<p>Decorative Round Painted Leaf Wooden Incense Burner Ash Catcher</p><p>Our hand crafted range of wood products are a must have. Each piece has either been carved with intricate fretwork designs or inlayed with metal details.</p><p>Each has then been finished with a wax or wood dye to protect and enhance the natural wood.</p>,Height 1cm Width 10cm Depth 10cm,0.90,A,2388,9096,,1,http://www.puckator-dropship.co.uk/gifts/images/IF226_001.jpg
17351,IF227,5055071746253,Decorative Round Painted Leaf Wooden Incense Burner Ash Catcher,<p>Decorative Round Painted Leaf Wooden Incense Burner Ash Catcher</p><p>Our hand crafted range of wood products are a must have. Each piece has either been carved with intricate fretwork designs or inlayed with metal details.</p><p>Each has then been finished with a wax or wood dye to protect and enhance the natural wood.</p>,Height 1cm Width 10cm Depth 10cm,0.90,A,2300,9096,,1,http://www.puckator-dropship.co.uk/gifts/images/IF227_001.jpg
17352,IF228,5055071746260,Decorative Elephant Wooden Incense Burner Ash Catcher,<p>Decorative Elephant Wooden Incense Burner Ash Catcher</p><p>Our hand crafted range of wood products are a must have. Each piece has either been carved with intricate fretwork designs or inlayed with metal details.</p><p>Each has then been finished with a wax or wood dye to protect and enhance the natural wood.</p>,Height 1cm Width 26.5cm Depth 3.5cm,0.39,Z,4782,9096,,1,http://www.puckator-dropship.co.uk/gifts/images/IF228_001.jpg
17353,IF229,5055071746277,Decorative Sun Wooden Incense Burner Ash Catcher,<p>Decorative Sun Wooden Incense Burner Ash Catcher</p><p>Our hand crafted range of wood products are a must have. Each piece has either been carved with intricate fretwork designs or inlayed with metal details.</p><p>Each has then been finished with a wax or wood dye to protect and enhance the natural wood.</p>,Height 1cm Width 26.5cm Depth 3.5cm,0.39,Z,4244,9096,,1,http://www.puckator-dropship.co.uk/gifts/images/IF229_001.jpg
17354,IF230,5055071746284,Decorative Moon and Stars Wooden Incense Burner Ash Catcher,<p>Decorative Moon and Stars Wooden Incense Burner Ash Catcher</p><p>Our hand crafted range of wood products are a must have. Each piece has either been carved with intricate fretwork designs or inlayed with metal details.</p><p>Each has then been finished with a wax or wood dye to protect and enhance the natural wood.</p>,Height 1cm Width 26.5cm Depth 3.5cm,0.39,Z,4198,9096,,1,http://www.puckator-dropship.co.uk/gifts/images/IF230_001.jpg
17380,BACK13,5055071752056,Backflow Incense Burner - Dragons Head,<p>Backflow Incense Burner - Dragons Head</p><p>Our range of backflow burners are made from resin and are for use with backflow incense cones only.</p><p>Backflow incense creates a mist when it is lit which flows down and around the backflow burner.  This mist contains natural resins and oils that can create a light residue on the burner and surface around it which can be wiped clean with a damp cloth.</p><p>This product comes with full safety information and must be placed on a heatproof surface before use.</p><p>Our backflow burners are a great focal point in any room and are the perfect gift for any fantasy or gothic collector.</p><p>This item comes with 1 backflow incense cone included and a small foam mat to help protect the heatproof surface the burner is placed on.</p>,Height 10.5cm Width 8cm Depth 10cm,5.71,D,495,9096,Any|Red|Purple,1,http://www.puckator-dropship.co.uk/gifts/images/BACK13_001.jpg
17381,BACK14,5055071752063,Backflow Incense Burner - Panda Bamboo Waterfall,<p>Backflow Incense Burner - Panda Bamboo Waterfall</p><p>Our range of backflow burners are made from resin and are for use with backflow incense cones only.</p><p>Backflow incense creates a mist when it is lit which flows down and around the backflow burner.  This mist contains natural resins and oils that can create a light residue on the burner and surface around it which can be wiped clean with a damp cloth.</p><p>This product comes with full safety information and must be placed on a heatproof surface before use.</p><p>Our backflow burners are a great focal point in any room and are the perfect gift for any fantasy or gothic collector.</p><p>This item comes with 1 backflow incense cone included.</p>,Height 12.5cm Width 12cm Depth 11cm,10.81,F,411,9096,,1,http://www.puckator-dropship.co.uk/gifts/images/BACK14_001.jpg
17382,BACK15,5055071752070,Backflow Incense Burner - Earth and Water Dragon,<p>Backflow Incense Burner - Earth and Water Dragon</p><p>Our range of backflow burners are made from resin and are for use with backflow incense cones only.</p><p>Backflow incense creates a mist when it is lit which flows down and around the backflow burner.  This mist contains natural resins and oils that can create a light residue on the burner and surface around it which can be wiped clean with a damp cloth.</p><p>This product comes with full safety information and must be placed on a heatproof surface before use.</p><p>Our backflow burners are a great focal point in any room and are the perfect gift for any fantasy or gothic collector.</p><p>This item comes with 1 backflow incense cone included and a small foam mat to help protect the heatproof surface the burner is placed on.</p>,Height 14cm Width 9cm Depth 13.5cm,9.07,F,428,9096,Any|Blue|Green,1,http://www.puckator-dropship.co.uk/gifts/images/BACK15_001.jpg
17383,BACK16,5055071752087,Backflow Incense Burner - Dragons Castle,<p>Backflow Incense Burner - Dragons Castle</p><p>Our range of backflow burners are made from resin and are for use with backflow incense cones only.</p><p>Backflow incense creates a mist when it is lit which flows down and around the backflow burner.  This mist contains natural resins and oils that can create a light residue on the burner and surface around it which can be wiped clean with a damp cloth.</p><p>This product comes with full safety information and must be placed on a heatproof surface before use.</p><p>Our backflow burners are a great focal point in any room and are the perfect gift for any fantasy or gothic collector.</p><p>This item comes with 3 backflow incense cones included.</p>,Height 20cm Width 13cm Depth 14cm,12.88,G,196,9096,Any|Purple|Green,1,http://www.puckator-dropship.co.uk/gifts/images/BACK16_001.jpg
17384,BACK17,5055071752094,Backflow Incense Burner - Witches Cauldron,<p>Backflow Incense Burner - Witches Cauldron</p><p>Our range of backflow burners are made from resin and are for use with backflow incense cones only.</p><p>Backflow incense creates a mist when it is lit which flows down and around the backflow burner.  This mist contains natural resins and oils that can create a light residue on the burner and surface around it which can be wiped clean with a damp cloth.</p><p>This product comes with full safety information and must be placed on a heatproof surface before use.</p><p>Our backflow burners are a great focal point in any room and are the perfect gift for any fantasy or gothic collector.</p><p>This item comes with 1 backflow incense cone included.</p>,Height 19cm Width 11.5cm Depth 10cm,11.14,G,294,9096,,1,http://www.puckator-dropship.co.uk/gifts/images/BACK17_001.jpg
17385,BACK18,5055071752100,Backflow Incense Burner - Mushroom Troll,<p>Backflow Incense Burner - Mushroom Troll</p><p>Our range of backflow burners are made from resin and are for use with backflow incense cones only.</p><p>Backflow incense creates a mist when it is lit which flows down and around the backflow burner.  This mist contains natural resins and oils that can create a light residue on the burner and surface around it which can be wiped clean with a damp cloth.</p><p>This product comes with full safety information and must be placed on a heatproof surface before use.</p><p>Our backflow burners are a great focal point in any room and are the perfect gift for any fantasy or gothic collector.</p><p>This item comes with 1 backflow incense cone included and a small foam mat to help protect the heatproof surface the burner is placed on.</p>,Height 15cm Width 9.5cm Depth 9cm,7.67,E,321,9096,,1,http://www.puckator-dropship.co.uk/gifts/images/BACK18_001.jpg
17387,BACK20,5055071752124,Backflow Incense Burner - Rainbow Unicorn,<p>Backflow Incense Burner - Rainbow Unicorn</p><p>Our range of backflow burners are made from resin and are for use with backflow incense cones only.</p><p>Backflow incense creates a mist when it is lit which flows down and around the backflow burner.  This mist contains natural resins and oils that can create a light residue on the burner and surface around it which can be wiped clean with a damp cloth.</p><p>This product comes with full safety information and must be placed on a heatproof surface before use.</p><p>Our backflow burners are a great focal point in any room and are the perfect gift for any fantasy or gothic collector.</p><p>This item comes with 1 backflow incense cone included.</p>,Height 13cm Width 14cm Depth 10.5cm,9.97,F,107,9096,,1,http://www.puckator-dropship.co.uk/gifts/images/BACK20_001.jpg
17462,CHAR16,5055071751257,Handy Portable Wireless Phone Charge - Retro Arcade Game Over,v,Height 10.5cm Width 6cm Depth 1cm Cabel Lenght 80cm,7.17,B,677,100561,,1,http://www.puckator-dropship.co.uk/gifts/images/CHAR16_001.jpg
17412,KEY218,5055071750397,Fun Collectable Pom Pom Keyring - Space Cadet Astronaut,<p>Fun Collectable Pom Pom Keyring - Space Cadet Astronaut</p><p>Magnets and keyrings are a great gift idea and with the variety of designs available there is something for all tastes.</p><p>Made from polyester each keyring comes with a chain and split ring included.</p>,Height 13cm Width 6.5cm Depth 3.5cm Total Height 22cm,1.85,Z,932,100561,,1,http://www.puckator-dropship.co.uk/gifts/images/KEY218_001.jpg
17413,KEY219,5055071750403,Fun Collectable Pom Pom Keyring - London Guardsman,<p>Fun Collectable Pom Pom Keyring - London Guardsman</p><p>Magnets and keyrings are a great gift idea and with the variety of designs available there is something for all tastes.</p><p>Made from polyester each keyring comes with a chain and split ring included.</p>,Height 11.5cm Width 6.5cm Depth 1.5cm Total Height 20cm,1.51,Z,680,100561,,1,http://www.puckator-dropship.co.uk/gifts/images/KEY219_001.jpg
17414,KEY220,5055071750410,Fun Collectable Pom Pom Keyring - Lucky Leprechaun,<p>Fun Collectable Pom Pom Keyring - Lucky Leprechaun</p><p>Magnets and keyrings are a great gift idea and with the variety of designs available there is something for all tastes.</p><p>Made from polyester each keyring comes with a chain and split ring included.</p>,Height 13cm Width 12cm Depth 4cm Total Height 22cm,2.18,A,1070,100561,,1,http://www.puckator-dropship.co.uk/gifts/images/KEY220_001.jpg
17415,KEY221,5055071750427,Fun Collectable Pom Pom Keyring - Cutiemals Bunny Rabbit,<p>Fun Collectable Pom Pom Keyring - Cutiemals Bunny Rabbit</p><p>Magnets and keyrings are a great gift idea and with the variety of designs available there is something for all tastes.</p><p>Made from polyester each keyring comes with a chain and split ring included.</p>,Height 13cm Width 13cm Depth 6cm Total Height 18cm,1.85,A,723,100561,,1,http://www.puckator-dropship.co.uk/gifts/images/KEY221_001.jpg
17416,KEY222,5055071750434,Fun Collectable Pom Pom Keyring - Cutiemals Monkey,<p>Fun Collectable Pom Pom Keyring - Cutiemals Monkey</p><p>Magnets and keyrings are a great gift idea and with the variety of designs available there is something for all tastes.</p><p>Made from polyester each keyring comes with a chain and split ring included.</p>,Height 8cm Width 14cm Depth 3.5cm Total Height 17cm,1.85,A,988,100561,,1,http://www.puckator-dropship.co.uk/gifts/images/KEY222_001.jpg
17418,KEY224,5055071750458,Fun Collectable Pom Pom Keyring - Cutiemals Sheep,<p>Fun Collectable Pom Pom Keyring - Cutiemals Sheep</p><p>Magnets and keyrings are a great gift idea and with the variety of designs available there is something for all tastes.</p><p>Made from polyester each keyring comes with a chain and split ring included.</p>,Height 8cm Width 8cm Depth 3cm Total Height 18cm,1.51,Z,717,100561,,1,http://www.puckator-dropship.co.uk/gifts/images/KEY224_001.jpg
17419,KEY225,5055071750465,Fun Collectable Pom Pom Keyring - Dog Squad Schnauzer,<p>Fun Collectable Pom Pom Keyring - Dog Squad Schnauzer</p><p>Magnets and keyrings are a great gift idea and with the variety of designs available there is something for all tastes.</p><p>Made from polyester each keyring comes with a chain and split ring included.</p>,Height 10cm Width 6cm Depth 6cm Total Height 18cm,1.29,Z,1034,100561,,1,http://www.puckator-dropship.co.uk/gifts/images/KEY225_001.jpg
17426,KEY144,5055071734892,Plush Emotive Kissing Sound Ireland Keyring,<p>Plush Emotive Kissing Sound Ireland Keyring</p><p>Our range of plush sound keyrings are a must have for all the family.</p><p>Made from polyester and coming complete with plastic key loop these fun collectables are great to show friends and family but also make your keys easy to find in your handbag or pocket.</p>,Height 9cm Width 10cm Depth 4cm Total Height 15cm,1.42,A,1530,100561|100575,,1,http://www.puckator-dropship.co.uk/gifts/images/KEY144_001.jpg
